STATION_CODE,STATION_NAME,DISTRICT,DIRECTION,STOP_TYPE,LATITUDE,LONGITUDE
107071,HEKİMSUYU CADDESİ,Gaziosmanpasa,YUNUS EMRE MAH.,İETTBAYRAK,41.083094000567,28.9085859999869
216012,FERAH CADDESİ GİRİŞİ,Sultanbeyli,SULTANBEYLI,AÇIK DURAK,40.9635979964857,29.2601239721001
213261,KARTAL SOKAK,Pendik,SÜTÇÜ IMAM CADDESI,İETTBAYRAK,40.9160790005406,29.2928629999941
225151,ŞEMSETTİN GÜNALTAY CADDESİ,Kadiköy,KADIKÖY,WALLMODERN,40.963442000548,29.0896379999914
106091,TOPKAPI BAYRAMPAŞA,Zeytinburnu,FINDIKZADE (32-33L),İETTBAYRAK,41.0225540005573,28.9247819999876
108311,DENİZATI SİTELERİ,Zeytinburnu,TOPKAPI,CCMODERN,40.9870900005516,28.8923189999867
217932,MEHMETÇİK ANADOLU LİSESİ,Sancaktepe,Y.DOGAN 11G,İETTBAYRAK,41.0143840005562,29.209379999993
229882,HALİFE CADDESİ,Sancaktepe,ORTADAG,İETTBAYRAK,41.0080760005552,29.2293459999932
121821,SERİN ÇIKMAZI,Eyüpsultan,KEMER,İETTBAYRAK,41.1769700005822,28.9098449999867
229861,LALEZAR SOKAK,Sultanbeyli,ÜMRANIYE,İETTBAYRAK,40.9781640005504,29.2678679999937
260642,DEFTERDAR SOKAK,Sultanbeyli,KARTAL,İETTCAMLI,40.9568990005471,29.2780239999938
103021,MİMAR SİNAN PARKI,Bahçelievler,ZEYTINBURNU,İETTBAYRAK,41.0191420005566,28.8223359999838
222841,DİVİTÇİLER CAMİİ,Üsküdar,ÜSKÜDAR,İSTON DAR,41.0166590005565,29.0245439999901
214622,NİLÜFER ÇIKMAZI,Beykoz,ANADOLU FENERI,AÇIK DURAK,41.2048239573167,29.1356770494595
225001,SELAMİÇEŞME,Kadiköy,KADIKÖY,WALLMODERN,40.97620200055,29.0501549999907
113152,ZEKERİYAKÖY KAVŞAĞI ,Sariyer,SARIYER,İETTBAYRAK,41.1954019881262,29.0317229965592
132882,OSMANLI KONAKLARI,Arnavutköy,TERKOS,İETTCAMLI,41.2089130005871,28.7223489999775
216991,FİRUZBEY İLKOKULU,Beykoz,BEYKOZ 137,İETTBAYRAK,41.1785260005826,29.2308689999928
120751,NİŞANCA,Eyüpsultan,EYÜP,WALLMODERN,41.0414780005603,28.9280329999876
225422,BEYAZ KÖŞK,Kartal,KADIKÖY,CCMODERN,40.8973000005376,29.1719669999927
111461,ULUĞBEY İLKOKULU,Bayrampasa,TOPKAPI,CCMODERN,41.033074000559,28.8988219999868
230041,BEYZADE SOKAK,Maltepe,MALTEPE,AÇIK DURAK,40.955231999065,29.1727809756043
225441,ŞEHİT KEMAL TOSUN,Kartal,KADIKÖY,CCMODERN,40.8897610005364,29.1803529999929
118672,FİDANLIK,Sultangazi,YUNUS EMRE MAH.,İETTBAYRAK,41.0933990005686,28.9222869999873
116871,3.CADDE,Sariyer,KISIRKAYA,İETTBAYRAK,41.2114170145344,29.0236159689892
107712,KADİFE,Bayrampasa,CEVATPASA,İETTBAYRAK,41.03931900056,28.9125049999872
221631,MAHMUT ŞEVKETPAŞA KÖYÜ,Beykoz,ALIBAHADIR 136,İETTCAMLI,41.1516600300773,29.1883690429389
221672,DEREİÇİ,Beykoz,SULTANIYE 136,İETTCAMLI,41.1446110005771,29.159412999992
221891,HASAN BEY ÇİFTLİĞİ,Beykoz,POYRAZKÖY,AÇIK DURAK,41.2060450215066,29.1543009995663
225713,MAVİ EVLER ,Maltepe,KADIKÖY 19B,İETTBAYRAK,40.9453650005452,29.127914999992
129021,PARKKÖY,Silivri,BÜYÜKÇEKMECE,CCMODERN,41.0711790005623,28.2775699998978
114452,TOKMAK BURNU ,Sariyer,YENIKÖY,CCMODERNDR,41.1117760450978,29.0551939646121
101051,MERTER ÇEŞME CADDESİ,Esenyurt,TAKSIM,İSTON GENİŞ,41.0186420005561,28.6490529999725
133981,KURUTOPRAK,Basaksehir,BAYRAMTEPE,İSTON GENİŞ,41.0872552991148,28.7512606000084
119471,PARSELLER,Eyüpsultan,ALIBEYKÖY,CCMODERN,41.0798140005665,28.9312339999876
200071,VEYSEL KARANİ CADDESİ,Beykoz,RIVA,İETTBAYRAK,41.174693000582,29.1879099999923
111312,HAVAALANI MAHALLESİ,Esenler,ESENLER METRO,İETTCAMLI,41.058438000563,28.8695599999856
110642,BORSA İSTANBUL ZEYTİNBURNU ANADOLU LİSESİ,Zeytinburnu,KAZLIÇESME,İSTON GENİŞ,40.9932240005527,28.9199569999876
124001,MEHMET AKİF ERSOY ÇOK PROGRAMLI ANADOLU LİSESİ,Küçükçekmece,BAKIRKÖY-IKITELLI,İETTBAYRAK,41.0358290005592,28.7916049999823
105532,MALTA,Fatih,BALAT,İETTBAYRAK,41.0219450005573,28.9487839999883
123781,YENİ CAMİİ,Bagcilar,YÜZYIL KÖPRÜSÜ,İETTBAYRAK,41.062002673904,28.854892188848
101692,GAZİ CADDESİ,Esenler,BASAKSEHIR,CCMODERN,41.0546580005624,28.8624599999854
205662,NARÇİÇEĞİ,Atasehir,KAYISDAGI,İETTBAYRAK,40.97585500055,29.1425779999922
204332,ÇENGELDERE MERKEZ CAMİİ,Beykoz,BEYKOZ,İETTCAMLI,41.0966640238763,29.1488829993768
215192,ORMANLIK,Beykoz,ORTAÇESME 137,AÇIK DURAK,41.1662510061207,29.1753020051915
107112,ESENTEPE CAMİİ,Sultangazi,KÜÇÜKKÖY,CCMODERN,41.0994230005696,28.8778949999858
107132,SANKO - ŞEHİT ENGİN AÇIKGÖZ,Sultangazi,KÜÇÜKKÖY,CCMODERN,41.0931630005686,28.8802719999859
125421,TİCARET LİSESİ,Küçükçekmece,IKITELLI KÖPRÜSÜ,CCMODERN,41.0435750005605,28.7962569999825
201051,ÇAMLIK,Beykoz,BAKLACI MH.,AÇIK DURAK,41.0662109932462,29.1501239584576
216372,KİRAZLITEPE MERKEZ,Üsküdar,KIRAZLITEPE PERON,AÇIK DURAK,41.0391219733157,29.0597960343094
106822,MAVİ TUNA - ŞEHİT HAKAN ERGİN,Gaziosmanpasa,GAZIOSMANPASA,İETTBAYRAK,41.0636709991155,28.9298760000114
112591,KÖŞEBAŞI,Sariyer,KILYOS,CCMODERNDR,41.1753570388548,29.0523739725926
112662,ATATÜRK ORMANI ,Sariyer,SARIYER,İETTBAYRAK,41.1972430417451,29.0622889825744
107862,KANUNİ SULTAN SÜLEYMAN CAMİİ,Sultangazi,MERKEZ MAH.,AÇIK DURAK,41.1340069685941,28.8437100308607
107972,MİMAR SİNAN BULVARI,Sultangazi,CEBECI,İETTBAYRAK,41.1048220005705,28.883295999986
228992,MENEKŞE SOKAK,Atasehir,DOGU ATASEHIR,İETTBAYRAK,40.9960940005533,29.1051969999916
401161,ESATPAŞA,Atasehir,PERON 1,CCMODERN,41.0074980005551,29.0859779999912
124391,KONUT BİRLİK,Küçükçekmece,BAKIRKÖY,CCMODERNDR,41.0368660005593,28.7634879999808
200591,ÜÇYOL,Üsküdar,ÜSKÜDAR 15L,AÇIK DURAK,41.0582139660914,29.0592569928218
102811,SARIGÖL CADDESİ,Esenler,GIYIMKENT,İETTBAYRAK,41.0253960005578,28.8949579999867
112841,KİLYOS MERKEZ ,Sariyer,DEMIRCIKÖY,CCMODERN,41.2459679745792,29.0372640348067
129072,MEHMET AKİF İNAN İMAM HATİP ORTAOKULU,Küçükçekmece,EMINÖNÜ,İSTON DAR,41.0064160005545,28.7743899999815
220561,BARUTHANE,Beykoz,ÜSKÜDAR,İETTCAMLI,41.075744000566,29.0767719999909
132641,ÜNİVERSİTE CAMİİ,Güngören,EMINÖNÜ,CCMODERN,41.0289970005583,28.8883809999864
125991,YEŞİLKENT SİTESİ,Beylikdüzü,GÜRPINAR-BEYKENT,İETTBAYRAK,41.0054140005539,28.62238899997
301751,AYAZAĞA,Sariyer,SON DURAK,CCMODERN,41.1227419915094,29.0013410055968
114721,AYAZAĞA GARAJI,Sariyer,GARAJ,AÇIK DURAK,41.1125609796163,28.9825110371901
104442,KUZEY GİRİŞİ,Basaksehir,ALTINSEHIR,İETTBAYRAK,41.0774960005658,28.7655529999807
226271,ULAŞTIRICI SOKAK,Kadiköy,KADIKÖY,WALLMODERN,40.9813710005509,29.0871999999913
113681,TERAKKİ LİSESİ,Besiktas,KARANFILKÖY,İETTBAYRAK,41.0804720005667,29.0226469999899
207201,ŞERİFALİ YOLU CADDESİ,Atasehir,KADIKÖY,İETTCAMLI,40.9835130005512,29.1162219999918
207852,3.CADDE,Atasehir,ATASEHIR,İETTBAYRAK,40.9873780005518,29.133753999992
208482,TURGUT ÖZAL BULVARI,Atasehir,ÜMRANIYE,WALLMODERN,40.9905170005524,29.1266259999919
221712,FEVZİPAŞA,Beykoz,A.KAVAGI,AÇIK DURAK,41.1448480116395,29.0799590404144
225111,TÜCCARBAŞI ,Kadiköy,KADIKÖY,WALLMODERN,40.9760950005501,29.0798639999912
203492,TAMER SOKAK,Sancaktepe,ÇEKMEKÖY,İETTBAYRAK,41.0096130005555,29.2214619999931
204151,SAMANDIRA KIZ ANADOLU İMAM HATİP LİSESİ,Sancaktepe,ÜMRANIYE,CCMODERNDR,40.9899820005523,29.2295739999932
211062,İĞDE AĞACI SOKAK,Kartal,GÜMÜSPINAR MAH.,İETTBAYRAK,40.9223350005416,29.2142509999932
227642,YUNUS EMRE CADDESİ,Kartal,UGUR MUMCU,AÇIK DURAK,40.9295810106075,29.2165650320457
227751,GÜLBAĞ SOKAK,Kartal,KADIKÖY,CCMODERN,40.9263880005422,29.2221589999933
284671,MEVLANA CADDESİ,Beykoz,KAVACIK,İETTBAYRAK,41.0902599991143,29.1518590000102
288331,MÜHENDİSLİK VE İŞLETME FAKÜLTELERİ,Maltepe,MESLEK YÜKSEK OKULU,İETTBAYRAK,40.9587627806146,29.1926762388936
285611,DR.ADNAN BÜYÜKDENİZ CADDESİ,Ümraniye,ÜMRANIYE,İETTBAYRAK,41.0323689991155,29.1133050000102
183171,SAĞLIK OCAĞI CADDESİ,Çatalca,BINKILIÇ,İETTCAMLI,41.2545515058788,28.3615429619885
183172,SAĞLIK OCAĞI CADDESİ,Çatalca,ÇATALCA,İETTBAYRAK,41.2544259816824,28.361533574257
288322,GÜZEL SANATLAR VE İLETİŞİM FAKÜLTELERİ,Maltepe,MALTEPE,İETTBAYRAK,40.9601223765573,29.1911396829821
184532,ZİYA GÖKALP METRO,Basaksehir,BASAKSEHIR,İETTBAYRAK,41.0746060482059,28.7866931374734
184751,HACI ARİF BEY İLKOKULU,Eyüpsultan,ALIBEYKÖY,İETTBAYRAK,41.0812698747231,28.953749236697
285301,FANUS SOKAK,Beykoz,AYVALIDERE,AÇIK DURAK,41.1701655484946,29.2228397494488
184072,SULTAN REŞAT ORTAOKULU,Küçükçekmece,K.S.S. HASTANESI,İETTBAYRAK,41.0330179991145,28.8001410000026
184201,ESENYURT YOL BAKIM ONARIM MÜDÜRLÜĞÜ,Esenyurt,DIGER,İETTBAYRAK,41.0283469991158,28.6443970000033
288601,GÖÇ İDARESİ,Tuzla,KARTAL,İETTCAMLI,40.9225059991185,29.4040020000079
288631,ALIŞVERİŞ MERKEZİ,Maltepe,MALTEPE,İETTBAYRAK,40.9518699991179,29.1226700000109
184571,MUHSİN YAZICIOĞLU,Avcilar,AVCILAR,İETTBAYRAK,41.0414789991138,28.7015349999941
213653,HACI MUSTAFA ÖZYAZICI CAMİİ,Maltepe,KADIKÖY,İETTBAYRAK,40.9477388849413,29.1607681119522
290202,ÇAMLIK KORU,Tuzla,TUZLA,İETTBAYRAK,40.9588542470108,29.4329748548595
290201,ÇAMLIK KORU,Tuzla,GÖÇBEYLI,İETTBAYRAK,40.9588514151734,29.4335631066897
181821,13.CADDE,Basaksehir,BASAKSEHIR,İETTCAMLI,41.0919039991133,28.8026940000028
285101,AKAR ÇEŞMELER,Çekmeköy,ÇEKMEKÖY,İETTBAYRAK,41.1009260893005,29.3293971851323
285832,EMLAK SOKAK,Beykoz,BEYKOZ,İETTBAYRAK,41.136843999114,29.126277000011
285012,GARİP SOKAK,Ümraniye,BAYRAKTAR BULVARI,İETTBAYRAK,41.0018839991168,29.1512350000107
288812,YENİDOĞAN ANADOLU LİSESİ,Sancaktepe,YENIDOGAN PERONLAR,İETTBAYRAK,41.0144939991166,29.2419340000099
287721,ŞEHİT YURDANUR SOKAĞI,Ümraniye,GÖZTEPE METRO,İETTBAYRAK,41.010697999116,29.1319900000101
185512,ATATÜRK MAHALLESİ,Arnavutköy,ARNAVUTKÖY,İETTBAYRAK,41.1910792141317,28.7641172033539
185502,SELAHATTİN EYYUBİ CADDESİ,Arnavutköy,ARNAVUTKÖY,İETTBAYRAK,41.1947362607954,28.7633479971131
290212,TABİAT PARKI,Beykoz,BEYKOZ,İETTBAYRAK,41.1060946219733,29.1825348941172
185632,FEVZİ ÇAKMAK CADDESİ,Arnavutköy,HADIMKÖY,İETTBAYRAK,41.1698925088382,28.6216553938317
181781,İBADULLAH CAMİİ,Küçükçekmece,MAHMUTBEY METRO,İETTBAYRAK,41.0384799991144,28.7984770000025
182831,MEHMET AKİF PARKI,Gaziosmanpasa,SONDURAK,İETTBAYRAK,41.0813929991139,28.8866550000069
213572,ATAŞEHİR EVLENDİRME DAİRESİ,Atasehir,ESATPASA 10 A,İSTON GENİŞ,40.9857520005516,29.1195139999918
204382,DUMANLIVADİ SOKAK,Çekmeköy,RESADIYE,AÇIK DURAK,41.0765309662094,29.2616156822182
225812,GÜZELYALI KÖPRÜSÜ,Pendik,TUZLA,CCMODERN,40.8597110005317,29.281152999994
262241,HASANPAŞA CADDESİ,Sultanbeyli,ÜMRANIYE,İETTBAYRAK,40.9699540491175,29.2464399600098
205702,İÇERENKÖY MEZARLIĞI,Atasehir,KAYISDAGI,OVAL YEŞİL,40.969294000549,29.1110419999917
285112,SIRAPINAR MEZARLIĞI,Çekmeköy,BEYKOZ,İSTON DAR_İBB,41.0968099991144,29.3318400000087
285612,DR.ADNAN BÜYÜKDENİZ CADDESİ,Ümraniye,BEYKOZ,İETTBAYRAK,41.0321239991162,29.1124410000111
285602,SARAY MAHALLESİ MUHTARLIĞI,Ümraniye,BEYKOZ,İETTBAYRAK,41.0320029991162,29.116652000011
285621,SOKULLU CADDESİ,Ümraniye,BEYKOZ,İETTBAYRAK,41.0369689991153,29.1164820000102
286091,EDEBALİ CADDESİ,Tuzla,AHMET YESEVI MAHALLESI,İETTBAYRAK,40.8575169991199,29.2958230000092
185522,ŞİRİNDERE CADDESİ,Arnavutköy,ARNAVUTKÖY,İETTBAYRAK,41.1888004086508,28.7611993375012
200821,AKDAĞ CADDESİ,Ümraniye,KADIKÖY,İETTCAMLI,41.0047160005546,29.135801999992
126571,BAŞAKŞEHİR BULVARI,Basaksehir,IKITELLI GARAJI,CCMODERN,41.1007880005697,28.7887359999819
180902,KEMERBURGAZ YOLU,Sultangazi,KEMERBURGAZ,İETTBAYRAK,41.1464679947245,28.8394440353219
180881,PİRİNÇÇİ KÖYÜ,Eyüpsultan,HABIBLER,İETTBAYRAK,41.1643309991132,28.8507920000107
181321,ŞEHİT HALİL İBRAHİM YILDIRIM ANADOLU İMAM HATİP LİSESİ,Bayrampasa,KOCATEPE METRO,İETTBAYRAK,41.0545729991143,28.8922510000069
285732,TOPLUM SAĞLIĞI MERKEZİ,Tuzla,DENIZ HARP OKULU,İETTBAYRAK,40.8318045056226,29.3058115035004
119371,RAM SİTESİ,Kagithane,HAMIDIYE MAHALLESI,İETTBAYRAK,41.0956260005691,28.9741459999887
180852,DERE YOLU,Eyüpsultan,KEMERBURGAZ,İETTBAYRAK,41.1624730308158,28.8650000303776
113101,KÖY YOLU,Sariyer,HACIOSMAN,İETTBAYRAK,41.17759997001,28.9897560474306
201961,ADEM YAVUZ MAHALLESİ,Ümraniye,SON DURAK (9-14B),CCMODERN,41.0211300005572,29.1510139999922
118932,KAPTANPAŞA KURAN KURSU,Beyoglu,KAPTANPASA,AÇIK DURAK,41.0425819766381,28.9624820070364
183341,ŞANTİYE GİRİŞİ,Eyüpsultan,AKPINAR,İETTBAYRAK,41.2577538331473,28.8205767294846
286771,DOLMABAHÇE CADDESİ,Sile,ÜSKÜDAR,İETTCAMLI,41.1075599611335,29.830440823026
165032,MALİYE BLOKLARI,Eyüpsultan,YESILPINAR,İETTBAYRAK,41.080228999114,28.9256510000081
216211,DİSPANSER,Ümraniye,BEREKET SITESI,İETTBAYRAK,41.0299690005587,29.0899559999912
105601,İSTANBUL ATLAS ÜNİVERSİTESİ,Kagithane,HAMIDIYE MAH.,İETTBAYRAK,41.0980009436221,28.9776137494005
226471,CEMİLE BESLER İLKOKULU,Atasehir,KADIKÖY,CCMODERN,40.9877180005519,29.1430799999921
206312,GÜLSUYU MAHALLESİ,Maltepe,KADIKÖY,AÇIK DURAK,40.9336330384614,29.1616080414781
207233,BARBAROS HAYRETTİNPAŞA ORTAOKULU,Maltepe,MALTEPE,İETTBAYRAK,40.9501570054771,29.1638280449845
285291,FANUS SOKAK,Beykoz,CUMHURIYET KÖYÜ,AÇIK DURAK,41.1701459991128,29.2228670000098
182941,KAĞAN SOKAK,Basaksehir,SAHINTEPESI,İETTBAYRAK,41.0641171003685,28.7384831453414
183682,ŞİRİNDERE CAMİİ,Arnavutköy,ARNAVUTKÖY,İETTCAMLI,41.1824279991112,28.7527649999992
101772,KURUDERE CADDESİ,Esenler,GIYIMKENT,İETTBAYRAK,41.0551480005625,28.8625369999854
124411,YENİDOĞAN,Küçükçekmece,HALKALI,CCMODERN,41.0332580005587,28.7710009999812
181391,ISPARTAKULE BULVARI 2,Avcilar,SAHINTEPE,İSTON GENİŞ,41.0779779991131,28.709716999995
288421,ÜNİİVERSİTE KAVŞAĞI,Maltepe,SAMANDRA,İETTBAYRAK,40.9604908815239,29.1800121009143
120151,KUŞTEPE MUHTARLIĞI,Sisli,SISLI,CCMODERN,41.069794000565,28.9903349999892
112462,BEYAZ PARK,Sariyer,SARIYER,CCMODERN,41.1635760005801,29.0502169999902
129062,ŞEHİT MURAT KOCATÜRK,Küçükçekmece,K. ÇEKMECE,İETTBAYRAK,40.997410000553,28.7759399999816
180812,ORMAN YOLU,Eyüpsultan,KEMERBURGAZ,İETTBAYRAK,41.1667748904232,28.8773532669743
182631,ŞEHİT SEZER ÖNDER CADDESİ,Gaziosmanpasa,SISLI,İETTBAYRAK,41.0768049991141,28.9099750000077
184362,BAYINDIR CADDESİ,Arnavutköy,ARNAVUTKÖY,İETTBAYRAK,41.1854894039595,28.6084395638514
101462,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA AVCILAR KAMPÜSÜ,Avcilar,BEYLIKDÜZÜ,CCMODERN,40.9853259991169,28.7235780000073
285222,MOTORLU TAŞIYICILAR KOOPERATİFİ,Çekmeköy,ÜMRANIYE,İSTON DAR,41.1194089991144,29.2959420000093
286551,ÇAM LİMANI,ADALAR,HEYBELI ADA ISKELE,İETTBAYRAK,40.8714639991196,29.0881920000111
205961,KUM İSKELESİ,Maltepe,KADIKÖY,CCMODERN,40.9134990005402,29.1336779999922
211861,KELKİT SOKAK,Atasehir,ALTUNIZADE,AÇIK DURAK,40.9977649902574,29.0954930187315
212901,MUSTAFA KEMALPAŞA CADDESİ,Kartal,CEVIZLI,İETTBAYRAK,40.9110310005398,29.1824559999929
260712,BOZHANE YOLU,Beykoz,ISHAKLI KÖYÜ,AÇIK DURAK,41.1343740213378,29.2776920437579
288501,YAYALAR ZELİHA HATUN CAMİ,Pendik,AYDOS,İETTBAYRAK,40.9089173391188,29.2696729300095
111362,HAKYEMEZ,Esenler,ESENLER METRO,İETTBAYRAK,41.0444870005607,28.8793709999861
102282,MİMARSİNAN CADDESİ,Beylikdüzü,SON DURAK,AÇIK DURAK,40.993118000552,28.6211139999699
201011,BODUR SOKAK,Beykoz,BAKLACI MH.,İETTBAYRAK,41.057482000563,29.1633909999923
119132,KULAKSIZ,Beyoglu,KULAKSIZ,İETTBAYRAK,41.0391099675373,28.9621059647014
218472,ÖMERLİ ,Çekmeköy,ÜMRANIYE,İETTBAYRAK,41.0780419991153,29.3311070000089
101161,KARAMANDERE,Çatalca,SON DURAK,AÇIK DURAK,41.3764270203708,28.3063840391944
117161,ÇİĞDEM SOKAK,Eyüpsultan,AKSARAY,İETTBAYRAK,41.0802375798192,28.9549610894195
112271,İSTİNYE DEVLET HASTANESİ ,Sariyer,BESIKTAS,CCMODERN,41.1149029639841,29.0557450005429
201422,VEYSEL KARANİ İLKOKULU,Sancaktepe,SAMANDIRA 131V,İSTON GENİŞ_İBB,40.963438000548,29.2374929999934
117854,BAHÇELER,Eyüpsultan,KEMERBURGAZ,AÇIK DURAK,41.170318000581,28.9057689999866
181191,NECMİ KADIOĞLU STADI,Esenyurt,AVCILAR,İETTBAYRAK,41.0226157049869,28.6974824920525
284842,ANIL KAAN BERKÖZ SOKAK,Maltepe,DÖNÜS,İETTBAYRAK,40.969299999117,29.1998000000097
182331,HALICIOĞLU(E5),Beyoglu,TOPKAPI,CCMODERN,41.0501399991147,28.9472360000087
285142,GÖLDERESİ,Çekmeköy,ÇEKMEKÖY,İETTBAYRAK,41.0943111198,29.3338545619314
183291,ŞEHİR HASTANESİ-ONKOLOJİ RUH SAĞLIĞI VE HASTALIKLARI,Basaksehir,HASTANEYE GELIS,DİĞER,41.1070049991144,28.7742780000091
203371,SULTAN ALPARSLAN MESLEKİ VE TEKNİK ANADOLU LİSESİ,Sultanbeyli,SON DURAK,İETTCAMLI,40.9892449991172,29.2817100000094
119142,HAVUZLAR MAHALLESİ,Kagithane,HAMIDIYE MAH.,İETTBAYRAK,41.0932930005687,28.9739199999887
116714,ALİ SAMİ YEN SPOR KOMPLEKSİ,Sariyer,AYAZAGA,İETTBAYRAK,41.1058569796632,28.9883920244875
183282,ŞEHİR HASTANESİ-KADIN DOĞUM VE KALP DAMAR HASTALIKLARI,Basaksehir,HASTANEDEN GIDIS,DİĞER,41.1043369991129,28.7742990000008
263711,BOZGOCA KÖYÜ GİRİŞİ,Sile,SILE,İETTBAYRAK,41.1404100005624,29.7736470281895
180882,PİRİNÇÇİ KÖYÜ,Eyüpsultan,KEMERBURGAZ,İETTCAMLI,41.1642269991132,28.8507340000107
263631,BÜYÜKADA G3 KAPISI,Maltepe,KADIKÖY,İETTBAYRAK,40.9465000034421,29.1630000317681
181402,GAZİOSMANPAŞA SPOR KOMPLEKSİ,Eyüpsultan,KÜÇÜKKÖY,İSTON GENİŞ,41.0724879991141,28.9136310000078
263341,FEVZİ ÇAKMAK DEPREM PARKI,Pendik,PENDIK,İETTCAMLI,40.8909139991192,29.2620650000096
182841,ÇATALCA CADDESİ,Çatalca,SUBASI,İETTCAMLI,41.212706388523,28.4524478860967
288411,GÜLNAR SOKAK,Çekmeköy,ATATÜRK MAHALLESI PERONLAR,İETTBAYRAK,41.0232829991163,29.22575300001
